mode,frequency_GHz,node,real,imag
3,21.360000000000003,558,-0.0816911815754247,-0.07202054586794038
4,28.480000000000004,558,0.0,-0.0
5,35.6,558,-0.016406094249568657,0.0056544795617161055
6,42.720000000000006,558,0.0,-0.0
7,49.84,558,-0.00036101945524071955,0.00148409796136826
8,56.96000000000001,558,0.0,-0.0
9,64.08000000000001,558,0.00013651036266754395,5.5141248043029726e-5
10,71.2,558,0.0,-0.0
11,78.32000000000001,558,1.0624484311460324e-5,-1.7674218459254708e-5
12,85.44000000000001,558,0.0,-0.0
13,92.56000000000002,558,-1.9170839839283683e-6,-1.9997060622970594e-6
14,99.68,558,0.0,-0.0
15,106.80000000000001,558,-3.2796512345680967e-7,1.9673112027463222e-7
16,113.92000000000002,558,0.0,-0.0
17,121.04,558,1.522976933543155e-8,5.304312148178285e-8
18,128.16000000000003,558,0.0,-0.0
19,135.28,558,8.166929070361447e-9,1.2188526936445393e-9
20,142.4,558,0.0,-0.0
1,7.120000000000001,559,-0.893831582164475,0.26501979948084314
2,14.240000000000002,559,0.0,-0.0
3,21.360000000000003,559,-0.0006638594921404206,-0.0011209242548813815
4,28.480000000000004,559,0.0,-0.0
5,35.6,559,-0.0001962243449187687,-4.4861263535282683e-5
6,42.720000000000006,559,0.0,-0.0
7,49.84,559,-1.3789813514125562e-5,8.755264333008412e-6
8,56.96000000000001,559,0.0,-0.0
9,64.08000000000001,559,4.555711505973742e-7,1.56052238981071e-6
10,71.2,559,0.0,-0.0
11,78.32000000000001,559,2.2943015964344607e-7,2.4434413312625294e-8
12,85.44000000000001,559,0.0,-0.0
13,92.56000000000002,559,1.6614261145459462e-8,-2.548612185855439e-8
14,99.68,559,0.0,-0.0
15,106.80000000000001,559,-2.3147482297703807e-9,-3.540084270924678e-9
16,113.92000000000002,559,0.0,-0.0
17,121.04,559,-6.096473349877976e-10,8.060613888191306e-11
18,128.16000000000003,559,0.0,-0.0
19,135.28,559,-1.6107898948415885e-11,7.398642984130887e-11
20,142.4,559,0.0,-0.0
1,7.120000000000001,560,2.8591311254451672,-0.5277901929291882
2,14.240000000000002,560,0.0,-0.0
3,21.360000000000003,560,-0.023248581113393747,-0.10857559630664551
4,28.480000000000004,560,0.0,-0.0
5,35.6,560,-0.014343191303237973,-0.013050124887532207
6,42.720000000000006,560,0.0,-0.0
7,49.84,560,-0.00163996912152933,-0.00030568335502784773
8,56.96000000000001,560,0.0,-0.0
9,64.08000000000001,560,-0.00010162557170141759,0.00012285952827060322
10,71.2,560,0.0,-0.0
11,78.32000000000001,560,6.941721728933951e-6,2.175723475899433e-5
12,85.44000000000001,560,0.0,-0.0
13,92.56000000000002,560,2.8762054128138473e-6,1.1408083240857609e-6
14,99.68,560,0.0,-0.0
15,106.80000000000001,560,3.646083022930888e-7,-2.2659071554040884e-7
16,113.92000000000002,560,0.0,-0.0
17,121.04,560,5.7586473644068175e-9,-6.234545038229523e-8
18,128.16000000000003,560,0.0,-0.0
19,135.28,560,-8.41266017546941e-9,-6.478498453121004e-9
20,142.4,560,0.0,-0.0
1,7.120000000000001,561,2.8936385331486854,-0.22118433855737865
2,14.240000000000002,561,0.0,-0.0
3,21.360000000000003,561,0.012708637310267973,-0.11340859257610414
4,28.480000000000004,561,0.0,-0.0
5,35.6,561,-0.006567429801325596,-0.018612951677956607
6,42.720000000000006,561,0.0,-0.0
7,49.84,561,-0.0011190316228294572,-0.0013315703145116156
8,56.96000000000001,561,0.0,-0.0
9,64.08000000000001,561,-0.00016606201033741094,-4.79475827456286e-6
10,71.2,561,0.0,-0.0
11,78.32000000000001,561,-1.7397755839833626e-5,1.6466248025121584e-5
12,85.44000000000001,561,0.0,-0.0
13,92.56000000000002,561,-4.731007043479156e-7,3.2499821704338356e-6
14,99.68,561,0.0,-0.0
15,106.80000000000001,561,2.439712130621355e-7,3.883770421817323e-7
16,113.92000000000002,561,0.0,-0.0
17,121.04,561,6.277796632398954e-8,2.1428012325085497e-8
18,128.16000000000003,561,0.0,-0.0
19,135.28,561,9.790546183278718e-9,-1.88209700041641e-9
20,142.4,561,0.0,-0.0
1,7.120000000000001,562,2.901380746742069,0.08726232560561673
2,14.240000000000002,562,0.0,-0.0
3,21.360000000000003,562,0.04883422203105633,-0.10776848814565741
4,28.480000000000004,562,0.0,-0.0
5,35.6,562,0.0033972118942637696,-0.019052923078138953
6,42.720000000000006,562,0.0,-0.0
7,49.84,562,6.794714712788443e-5,-0.0016789910368160009
8,56.96000000000001,562,0.0,-0.0
9,64.08000000000001,562,-9.671339794364986e-5,-0.0001304526447415719
10,71.2,562,0.0,-0.0
11,78.32000000000001,562,-2.2571328277957038e-5,-8.77379428006855e-6
12,85.44000000000001,562,0.0,-0.0
13,92.56000000000002,562,-3.321097792051724e-6,2.615980210803555e-7
14,99.68,562,0.0,-0.0
15,106.80000000000001,562,-3.985405068350207e-7,2.5813786309198803e-7
16,113.92000000000002,562,0.0,-0.0
17,121.04,562,-3.495956007481782e-8,6.044787595901965e-8
18,128.16000000000003,562,0.0,-0.0
19,135.28,562,3.8701486927698053e-10,8.588962845434362e-9
20,142.4,562,0.0,-0.0
1,7.120000000000001,563,-0.9207261522523789,-0.12605856693244838
2,14.240000000000002,563,0.0,-0.0
3,21.360000000000003,563,0.0009732576824069934,-0.0010932247189067484
4,28.480000000000004,563,0.0,-0.0
5,35.6,563,0.00014022896427070305,-0.00015522883306511706
6,42.720000000000006,563,0.0,-0.0
7,49.84,563,1.3407210945473587e-5,-1.2195050637716999e-5
8,56.96000000000001,563,0.0,-0.0
9,64.08000000000001,563,5.152352908938331e-7,-1.6462038767208482e-6
10,71.2,563,0.0,-0.0
11,78.32000000000001,563,-1.1328166755908884e-8,-2.6334242704772066e-7
12,85.44000000000001,563,0.0,-0.0
13,92.56000000000002,563,-9.831343239138847e-9,-3.461933346204402e-8
14,99.68,563,0.0,-0.0
15,106.80000000000001,563,-2.867465670278136e-9,-4.3045476802326425e-9
16,113.92000000000002,563,0.0,-0.0
17,121.04,563,-5.910565901853033e-10,-5.039583770837014e-10
18,128.16000000000003,563,0.0,-0.0
19,135.28,563,-1.2749399383583506e-10,-4.3677183158748297e-11
20,142.4,563,0.0,-0.0
1,7.120000000000001,564,2.830987111474892,0.6973168732485346
2,14.240000000000002,564,0.0,-0.0
3,21.360000000000003,564,0.10848251952401065,-0.0664831727839329
4,28.480000000000004,564,0.0,-0.0
5,35.6,564,0.01888676542611198,-0.005206316168724636
6,42.720000000000006,564,0.0,-0.0
7,49.84,564,0.0017430884780508568,-3.55159440464539e-5
8,56.96000000000001,564,0.0,-0.0
9,64.08000000000001,564,0.00015704330336889947,-5.227705472288031e-5
10,71.2,564,0.0,-0.0
11,78.32000000000001,564,2.2437615623617187e-5,-1.1656697464900362e-5
12,85.44000000000001,564,0.0,-0.0
13,92.56000000000002,564,3.0493200166833374e-6,-1.7261701478839239e-6
14,99.68,564,0.0,-0.0
15,106.80000000000001,564,4.055123616829223e-7,-2.886268594932362e-7
16,113.92000000000002,564,0.0,-0.0
17,121.04,564,5.7062504788963327e-8,-4.616090780725271e-8
18,128.16000000000003,564,0.0,-0.0
19,135.28,564,8.978792701196779e-9,-5.866821559633266e-9
20,142.4,564,0.0,-0.0
1,7.120000000000001,565,2.7535971672964266,0.99322886540217
2,14.240000000000002,565,0.0,-0.0
3,21.360000000000003,565,0.1260551844643492,-0.03397578079350281
4,28.480000000000004,565,0.0,-0.0
5,35.6,565,0.019884258272992505,0.00533014274501006
6,42.720000000000006,565,0.0,-0.0
7,49.84,565,0.0012596457224573507,0.001066421100211227
8,56.96000000000001,565,0.0,-0.0
9,64.08000000000001,565,0.0001400410412397817,8.619408209694996e-5
10,71.2,565,0.0,-0.0
11,78.32000000000001,565,2.0253430481590926e-5,1.5136488568550512e-5
12,85.44000000000001,565,0.0,-0.0
13,92.56000000000002,565,2.3279479893895434e-6,2.46345573027394e-6
14,99.68,565,0.0,-0.0
15,106.80000000000001,565,2.906613874315965e-7,3.790222276146012e-7
16,113.92000000000002,565,0.0,-0.0
17,121.04,565,3.402010360249116e-8,6.097048422819956e-8
18,128.16000000000003,565,0.0,-0.0
19,135.28,565,4.16310376274484e-9,7.629632727984943e-9
20,142.4,565,0.0,-0.0
1,7.120000000000001,566,2.650939015844943,1.2796032986318657
2,14.240000000000002,566,0.0,-0.0
3,21.360000000000003,566,0.13248747861016347,0.0029072445933753855
4,28.480000000000004,566,0.0,-0.0
5,35.6,566,0.015327324961170506,0.014531946541445238
6,42.720000000000006,566,0.0,-0.0
7,49.84,566,0.0001304574060470197,0.0015917740892894996
8,56.96000000000001,566,0.0,-0.0
9,64.08000000000001,566,1.8141102958517632e-5,0.00015763632362448095
10,71.2,566,0.0,-0.0
11,78.32000000000001,566,-5.484618070730748e-6,2.458553416516182e-5
12,85.44000000000001,566,0.0,-0.0
13,92.56000000000002,566,-1.924956693687669e-6,2.68075817217262e-6
14,99.68,566,0.0,-0.0
15,106.80000000000001,566,-3.718317603133734e-7,2.745923918435863e-7
16,113.92000000000002,566,0.0,-0.0
17,121.04,566,-6.549972779314871e-8,1.9465696995375693e-8
18,128.16000000000003,566,0.0,-0.0
19,135.28,566,-1.1887613289970335e-8,2.764850686123166e-10
20,142.4,566,0.0,-0.0
1,7.120000000000001,567,-0.8062663786933681,-0.4963401928890016
2,14.240000000000002,567,0.0,-0.0
3,21.360000000000003,567,0.0015105979625565473,0.0004862906371317089
4,28.480000000000004,567,0.0,-0.0
5,35.6,567,7.043449538428024e-5,0.00021768985282977685
6,42.720000000000006,567,0.0,-0.0
7,49.84,567,-1.0232827217085087e-5,1.4032517180452637e-5
8,56.96000000000001,567,0.0,-0.0
9,64.08000000000001,567,-1.2433491285342e-6,1.2312190444135634e-6
10,71.2,567,0.0,-0.0
11,78.32000000000001,567,-2.7002541572049976e-7,5.8417742831999646e-8
12,85.44000000000001,567,0.0,-0.0
13,92.56000000000002,567,-3.3093794978481045e-8,-1.3910106222684127e-8
14,99.68,567,0.0,-0.0
15,106.80000000000001,567,-3.0649674141929862e-9,-4.027395799226106e-9
16,113.92000000000002,567,0.0,-0.0
17,121.04,567,-6.12124453495714e-11,-7.226422606433843e-10
18,128.16000000000003,567,0.0,-0.0
19,135.28,567,5.990822484391291e-11,-8.43586558945311e-11
20,142.4,567,0.0,-0.0
1,7.120000000000001,568,2.369004792119557,1.8102630312006547
2,14.240000000000002,568,0.0,-0.0
3,21.360000000000003,568,0.10928453651072749,0.07658171500584052
4,28.480000000000004,568,0.0,-0.0
5,35.6,568,-0.004371278230857311,0.019759534804160372
6,42.720000000000006,568,0.0,-0.0
7,49.84,568,-0.001451259796525664,0.000451302574367393
8,56.96000000000001,568,0.0,-0.0
9,64.08000000000001,568,-0.00016664575992006954,-1.5551446215518525e-5
10,71.2,568,0.0,-0.0
11,78.32000000000001,568,-1.6585909179707125e-5,-2.0092974705333366e-5
12,85.44000000000001,568,0.0,-0.0
13,92.56000000000002,568,3.4496517747754984e-7,-3.4236173105423383e-6
14,99.68,568,0.0,-0.0
15,106.80000000000001,568,3.6763884951875033e-7,-3.296034396410999e-7
16,113.92000000000002,568,0.0,-0.0
17,121.04,568,7.037811744247533e-8,2.834601226028849e-9
18,128.16000000000003,568,0.0,-0.0
19,135.28,568,7.452456151454103e-9,5.2125588523469266e-9
20,142.4,568,0.0,-0.0
1,7.120000000000001,569,2.1923850975685566,2.0497358246323865
2,14.240000000000002,569,0.0,-0.0
3,21.360000000000003,569,0.08103203592524844,0.10639846035567722
4,28.480000000000004,569,0.0,-0.0
5,35.6,569,-0.014058191025475682,0.014281544170358013
6,42.720000000000006,569,0.0,-0.0
7,49.84,569,-0.0012150406018972906,-0.0005695978981673155
8,56.96000000000001,569,0.0,-0.0
9,64.08000000000001,569,-9.484197640089351e-5,-0.0001344830169581162
10,71.2,569,0.0,-0.0
11,78.32000000000001,569,1.0489112190454046e-5,-2.3268786145273037e-5
12,85.44000000000001,569,0.0,-0.0
13,92.56000000000002,569,3.240964462630451e-6,-5.942155831784017e-7
14,99.68,569,0.0,-0.0
15,106.80000000000001,569,3.5430058598852635e-7,3.2793140382470924e-7
16,113.92000000000002,569,0.0,-0.0
17,121.04,569,-1.0125598032555945e-8,6.97228578896783e-8
18,128.16000000000003,569,0.0,-0.0
19,135.28,569,-1.1055646660624236e-8,5.958658307415457e-9
20,142.4,569,0.0,-0.0
1,7.120000000000001,570,1.995824383177991,2.270045525011715
2,14.240000000000002,570,0.0,-0.0
3,21.360000000000003,570,0.04439808146932833,0.12730495738673997
4,28.480000000000004,570,0.0,-0.0
5,35.6,570,-0.01992435154144374,0.004872656578876925
6,42.720000000000006,570,0.0,-0.0
7,49.84,570,-0.00048108674656001415,-0.0012697971766181082
8,56.96000000000001,570,0.0,-0.0
9,64.08000000000001,570,4.96916578472234e-5,-0.00015748007521068083
10,71.2,570,0.0,-0.0
11,78.32000000000001,570,2.5629382510575556e-5,-4.5102779928999607e-7
12,85.44000000000001,570,0.0,-0.0
13,92.56000000000002,570,1.3695812359656294e-6,2.9724133325211186e-6
14,99.68,570,0.0,-0.0
15,106.80000000000001,570,-2.9956476826301284e-7,3.69515249429022e-7
16,113.92000000000002,570,0.0,-0.0
17,121.04,570,-6.54837842719052e-8,-1.7171122139842745e-8
18,128.16000000000003,570,0.0,-0.0
19,135.28,570,-6.683157185130325e-10,-8.715707825576513e-9
20,142.4,570,0.0,-0.0
1,7.120000000000001,571,-0.5689745852827081,-0.7887613526176099
2,14.240000000000002,571,0.0,-0.0
3,21.360000000000003,571,3.057514043376626e-5,0.0016328802760159004
4,28.480000000000004,571,0.0,-0.0
5,35.6,571,-0.00022343762674066205,-6.423506456337274e-5
6,42.720000000000006,571,0.0,-0.0
7,49.84,571,3.8669064146884895e-6,-1.4475354644168148e-5
8,56.96000000000001,571,0.0,-0.0
9,64.08000000000001,571,1.7689979988530067e-6,-6.854714137147797e-7
10,71.2,571,0.0,-0.0
11,78.32000000000001,571,1.2895893538333608e-7,2.4384999894133513e-7
12,85.44000000000001,571,0.0,-0.0
13,92.56000000000002,571,-2.60277710057572e-8,2.332586501980492e-8
14,99.68,571,0.0,-0.0
15,106.80000000000001,571,-4.143532066690403e-9,-2.797737084444137e-9
16,113.92000000000002,571,0.0,-0.0
17,121.04,571,2.4053169674942754e-10,-6.494362527578515e-10
18,128.16000000000003,571,0.0,-0.0
19,135.28,571,1.0402939548132187e-10,-9.990877632702206e-12
20,142.4,571,0.0,-0.0
1,7.120000000000001,572,1.5468661872820448,2.640639309153969
2,14.240000000000002,572,0.0,-0.0
3,21.360000000000003,572,-0.04097878817486324,0.13471596333898841
4,28.480000000000004,572,0.0,-0.0
5,35.6,572,-0.015283363998928047,-0.014908259404040794
6,42.720000000000006,572,0.0,-0.0
7,49.84,572,0.0009941718484264808,-0.0008404010888636278
8,56.96000000000001,572,0.0,-0.0
9,64.08000000000001,572,0.0001582958578425139,8.797260370678674e-5
10,71.2,572,0.0,-0.0
11,78.32000000000001,572,-1.4360380509592994e-5,2.062084070777592e-5
12,85.44000000000001,572,0.0,-0.0
13,92.56000000000002,572,-2.757027451773267e-6,-1.690717089310537e-6
14,99.68,572,0.0,-0.0
15,106.80000000000001,572,2.372206298077193e-7,-3.9579759850815916e-7
16,113.92000000000002,572,0.0,-0.0
17,121.04,572,5.601375575535796e-8,3.242091697921071e-8
18,128.16000000000003,572,0.0,-0.0
19,135.28,572,-6.1278595512637535e-9,9.3593076868982e-9
20,142.4,572,0.0,-0.0
1,7.120000000000001,573,1.2986348788944155,2.7876507666389476
2,14.240000000000002,573,0.0,-0.0
3,21.360000000000003,573,-0.08196504179645513,0.1198181561577942
4,28.480000000000004,573,0.0,-0.0
5,35.6,573,-0.006055315390701456,-0.01986258766758396
6,42.720000000000006,573,0.0,-0.0
7,49.84,573,0.0012323438466884465,5.8184945457630606e-5
8,56.96000000000001,573,0.0,-0.0
9,64.08000000000001,573,2.7114858635227624e-5,0.00017511655411077946
10,71.2,573,0.0,-0.0
11,78.32000000000001,573,-2.4329138529797436e-5,-4.4526964684970136e-6
12,85.44000000000001,573,0.0,-0.0
13,92.56000000000002,573,1.016670555228652e-6,-3.020648023651009e-6
14,99.68,573,0.0,-0.0
15,106.80000000000001,573,3.9908192844064057e-7,2.319603661011346e-7
16,113.92000000000002,573,0.0,-0.0
17,121.04,573,-4.1848262648707756e-8,4.975272973154794e-8
18,128.16000000000003,573,0.0,-0.0
19,135.28,573,-4.893951604052172e-9,-6.601123092931574e-9
20,142.4,573,0.0,-0.0
1,7.120000000000001,574,1.0387847579100775,2.908945371349767
2,14.240000000000002,574,0.0,-0.0
3,21.360000000000003,574,-0.11651063100280426,0.09342065323735008
4,28.480000000000004,574,0.0,-0.0
5,35.6,574,0.004814262664781446,-0.019399613640803802
6,42.720000000000006,574,0.0,-0.0
7,49.84,574,0.0009672566664954246,0.0009243370786465569
8,56.96000000000001,574,0.0,-0.0
9,64.08000000000001,574,-0.0001300282439465859,0.0001247979939648976
10,71.2,574,0.0,-0.0
11,78.32000000000001,574,-6.4527448569418745e-6,-2.4450454273452806e-5
12,85.44000000000001,574,0.0,-0.0
13,92.56000000000002,574,3.3291456223933377e-6,3.3120963474848565e-7
14,99.68,574,0.0,-0.0
15,106.80000000000001,574,-2.309731849558582e-7,4.276866723167741e-7
16,113.92000000000002,574,0.0,-0.0
17,121.04,574,-4.540176380819955e-8,-5.173958797501107e-8
18,128.16000000000003,574,0.0,-0.0
19,135.28,574,9.731341468692432e-9,-5.737978392024938e-9
20,142.4,574,0.0,-0.0
1,7.120000000000001,575,-0.2458735436611164,-0.9594147988737001
2,14.240000000000002,575,0.0,-0.0
3,21.360000000000003,575,-0.00168237635840312,0.0006865117863742741
4,28.480000000000004,575,0.0,-0.0
5,35.6,575,0.00015755800616307523,-0.0001510537813556935
6,42.720000000000006,575,0.0,-0.0
7,49.84,575,2.660121779107506e-6,1.4306452195432008e-5
8,56.96000000000001,575,0.0,-0.0
9,64.08000000000001,575,-2.0246529620034713e-6,-3.245446303350287e-7
10,71.2,575,0.0,-0.0
11,78.32000000000001,575,2.0621637713128155e-7,-1.7690756571283542e-7
12,85.44000000000001,575,0.0,-0.0
13,92.56000000000002,575,6.490338160778859e-9,3.593283053437824e-8
14,99.68,575,0.0,-0.0
15,106.80000000000001,575,-4.831708632808042e-9,-2.192007845684459e-9
16,113.92000000000002,575,0.0,-0.0
17,121.04,575,6.343254351948369e-10,-4.0349909258026707e-10
18,128.16000000000003,575,0.0,-0.0
19,135.28,575,-1.795360067478837e-11,1.2543216660979307e-10
20,142.4,575,0.0,-0.0
1,7.120000000000001,576,0.4922412024385754,3.064413783751568
2,14.240000000000002,576,0.0,-0.0
3,21.360000000000003,576,-0.15391456120531868,0.015329335274583814
4,28.480000000000004,576,0.0,-0.0
5,35.6,576,0.0199839376986024,-0.004620534832970402
6,42.720000000000006,576,0.0,-0.0
7,49.84,576,-0.0006521379207798046,0.001114153344673824
8,56.96000000000001,576,0.0,-0.0
9,64.08000000000001,576,-8.780336781434704e-5,-0.00016856400117911627
10,71.2,576,0.0,-0.0
11,78.32000000000001,576,2.2888336035115907e-5,1.0214934010016264e-5
12,85.44000000000001,576,0.0,-0.0
13,92.56000000000002,576,-3.104853204852456e-6,1.3605630099979985e-6
14,99.68,576,0.0,-0.0
15,106.80000000000001,576,1.8889361662059445e-7,-4.517971117665699e-7
16,113.92000000000002,576,0.0,-0.0
17,121.04,576,2.688341475372318e-8,6.456064822761244e-8
18,128.16000000000003,576,0.0,-0.0
19,135.28,576,-8.015029902631548e-9,-3.3147170092190592e-9
20,142.4,576,0.0,-0.0
1,7.120000000000001,577,0.21047560448566863,3.0972152905538874
2,14.240000000000002,577,0.0,-0.0
3,21.360000000000003,577,-0.15271295071202534,-0.02961729555747645
4,28.480000000000004,577,0.0,-0.0
5,35.6,577,0.020230033404442,0.0055867836707017395
6,42.720000000000006,577,0.0,-0.0
7,49.84,577,-0.0013095130383579958,0.00032199368332547435
8,56.96000000000001,577,0.0,-0.0
9,64.08000000000001,577,8.546739739026635e-5,-0.0001686726620539757
10,71.2,577,0.0,-0.0
11,78.32000000000001,577,-7.043475384219983e-8,2.5463506420219585e-5
12,85.44000000000001,577,0.0,-0.0
13,92.56000000000002,577,-1.925451250231671e-6,-2.8262579768497066e-6
14,99.68,577,0.0,-0.0
15,106.80000000000001,577,4.4810192589070077e-7,1.9486540052497486e-7
16,113.92000000000002,577,0.0,-0.0
17,121.04,577,-6.944032633348967e-8,1.3573411242666564e-8
18,128.16000000000003,577,0.0,-0.0
19,135.28,577,7.218694049730835e-9,-9.625168217421818e-9
20,142.4,577,0.0,-0.0
1,7.120000000000001,578,-0.07303447124967029,3.101565797973067
2,14.240000000000002,578,0.0,-0.0
3,21.360000000000003,578,-0.13739186722854585,-0.07310068549885478
4,28.480000000000004,578,0.0,-0.0
5,35.6,578,0.015061806498818898,0.014150216675368447
6,42.720000000000006,578,0.0,-0.0
7,49.84,578,-0.0013157160636865985,-0.0006356856165267653
8,56.96000000000001,578,0.0,-0.0
9,64.08000000000001,578,0.0001909077638674766,-3.1457510970354076e-5
10,71.2,578,0.0,-0.0
11,78.32000000000001,578,-2.3687475430932082e-5,1.1308056085005312e-5
12,85.44000000000001,578,0.0,-0.0
13,92.56000000000002,578,2.4552346176271495e-6,-2.601362165231855e-6
14,99.68,578,0.0,-0.0
15,106.80000000000001,578,-2.0206118877269368e-7,4.628527141940867e-7
16,113.92000000000002,578,0.0,-0.0
17,121.04,578,2.6453768318248973e-9,-7.219497321993653e-8
18,128.16000000000003,578,0.0,-0.0
19,135.28,578,2.3038032577146636e-9,1.1754126847119973e-8
20,142.4,578,0.0,-0.0
1,7.120000000000001,579,0.11362958594467812,-0.9830476246657144
2,14.240000000000002,579,0.0,-0.0
3,21.360000000000003,579,-0.001298223791529549,-0.0013225786452059313
4,28.480000000000004,579,0.0,-0.0
5,35.6,579,6.542822421394815e-5,0.00020716507447178823
6,42.720000000000006,579,0.0,-0.0
7,49.84,579,-6.538691154270301e-6,-1.3400344102655765e-5
8,56.96000000000001,579,0.0,-0.0
9,64.08000000000001,579,1.5545312433279596e-6,1.427614080935723e-6
10,71.2,579,0.0,-0.0
11,78.32000000000001,579,-2.1617794172569735e-7,-1.7402966298008078e-7
12,85.44000000000001,579,0.0,-0.0
13,92.56000000000002,579,3.352946993190869e-8,1.840896367309161e-8
14,99.68,579,0.0,-0.0
15,106.80000000000001,579,-5.073193357334539e-9,-2.0369317515500253e-9
16,113.92000000000002,579,0.0,-0.0
17,121.04,579,7.634760084275875e-10,1.7097046652200647e-10
18,128.16000000000003,579,0.0,-0.0
19,135.28,579,-9.661221934684373e-11,-6.858626422781214e-12
20,142.4,579,0.0,-0.0
1,7.120000000000001,580,-0.6344348979097978,3.0189127008861294
2,14.240000000000002,580,0.0,-0.0
3,21.360000000000003,580,-0.06971801784183412,-0.1400873416723002
4,28.480000000000004,580,0.0,-0.0
5,35.6,580,-0.0045327631268892625,0.018659604786305413
6,42.720000000000006,580,0.0,-0.0
7,49.84,580,0.00041239019475599605,-0.0012429223122898546
8,56.96000000000001,580,0.0,-0.0
9,64.08000000000001,580,-1.8496887391718643e-5,0.0001873710721638442
10,71.2,580,0.0,-0.0
11,78.32000000000001,580,5.977350119524869e-6,-2.4823028916261874e-5
12,85.44000000000001,580,0.0,-0.0
13,92.56000000000002,580,-9.425303464162072e-7,3.417758413706277e-6
14,99.68,580,0.0,-0.0
15,106.80000000000001,580,1.7348765360100345e-7,-4.811725087369119e-7
16,113.92000000000002,580,0.0,-0.0
17,121.04,580,-2.7194201647957824e-8,6.987074664250215e-8
18,128.16000000000003,580,0.0,-0.0
19,135.28,580,3.6478483627791326e-9,-1.2592230718566934e-8
20,142.4,580,0.0,-0.0
1,7.120000000000001,581,-0.9072565307196353,2.9326296309052116
2,14.240000000000002,581,0.0,-0.0
3,21.360000000000003,581,-0.022922721039473817,-0.1569392200613615
4,28.480000000000004,581,0.0,-0.0
5,35.6,581,-0.013699819412462658,0.013659126920899621
6,42.720000000000006,581,0.0,-0.0
7,49.84,581,0.0011908164838696576,-0.0006231231259399491
8,56.96000000000001,581,0.0,-0.0
9,64.08000000000001,581,-0.00016015979974735208,9.555247522410063e-5
10,71.2,581,0.0,-0.0
11,78.32000000000001,581,2.519758343395798e-5,-5.289323384506705e-6
12,85.44000000000001,581,0.0,-0.0
13,92.56000000000002,581,-3.535927635978511e-6,-9.500298078918237e-8
14,99.68,581,0.0,-0.0
15,106.80000000000001,581,4.858788906898018e-7,1.4497195991339877e-7
16,113.92000000000002,581,0.0,-0.0
17,121.04,581,-6.338269485857402e-8,-3.6205247129712834e-8
18,128.16000000000003,581,0.0,-0.0
19,135.28,581,7.016694182572884e-9,9.283978164466928e-9
20,142.4,581,0.0,-0.0
1,7.120000000000001,582,-1.1716793904505594,2.8193786091339463
2,14.240000000000002,582,0.0,-0.0
3,21.360000000000003,582,0.027254653077556274,-0.1596933898918248
4,28.480000000000004,582,0.0,-0.0
5,35.6,582,-0.019159884143601,0.00525278203828765
6,42.720000000000006,582,0.0,-0.0
7,49.84,582,0.0012982062706686755,0.00025742538171565223
8,56.96000000000001,582,0.0,-0.0
9,64.08000000000001,582,-0.00017682082982489996,-6.610963363818986e-5
10,71.2,582,0.0,-0.0
11,78.32000000000001,582,1.5947979938381357e-5,1.9737651254362458e-5
12,85.44000000000001,582,0.0,-0.0
13,92.56000000000002,582,-8.547710774237844e-7,-3.3159134272200714e-6
14,99.68,582,0.0,-0.0
15,106.80000000000001,582,-1.0060937583988437e-7,4.6975918982148486e-7
16,113.92000000000002,582,0.0,-0.0
17,121.04,582,4.0156835689727895e-8,-5.428943543128496e-8
18,128.16000000000003,582,0.0,-0.0
19,135.28,582,-7.05224603571744e-9,4.8235152933836446e-9
20,142.4,582,0.0,-0.0
1,7.120000000000001,583,0.4552842260635553,-0.856162680530602
2,14.240000000000002,583,0.0,-0.0
3,21.360000000000003,583,0.0009081105571456852,-0.001759354804477984
4,28.480000000000004,583,0.0,-0.0
5,35.6,583,-0.00021503960089949565,-4.7330357115747634e-5
6,42.720000000000006,583,0.0,-0.0
7,49.84,583,8.004105362396523e-6,1.0157140313724872e-5
8,56.96000000000001,583,0.0,-0.0
9,64.08000000000001,583,-6.663555268470054e-7,-1.8926710744764889e-6
10,71.2,583,0.0,-0.0
11,78.32000000000001,583,-1.1182829292804704e-7,2.327849636101723e-7
12,85.44000000000001,583,0.0,-0.0
13,92.56000000000002,583,2.955902276977768e-8,-1.646909282870155e-8
14,99.68,583,0.0,-0.0
15,106.80000000000001,583,-4.62762122761096e-9,-8.003917627723446e-10
16,113.92000000000002,583,0.0,-0.0
17,121.04,583,4.6325329520162013e-10,4.783509547657836e-10
18,128.16000000000003,583,0.0,-0.0
19,135.28,583,-2.1044119383868908e-11,-1.1574172822796388e-10
20,142.4,583,0.0,-0.0
1,7.120000000000001,584,-1.6629817584330164,2.5110349581192146
2,14.240000000000002,584,0.0,-0.0
3,21.360000000000003,584,0.11981445401526415,-0.12174800205684017
4,28.480000000000004,584,0.0,-0.0
5,35.6,584,-0.015065272099899293,-0.012532823267861102
6,42.720000000000006,584,0.0,-0.0
7,49.84,584,-5.952055957189338e-5,0.00117673142831858
8,56.96000000000001,584,0.0,-0.0
9,64.08000000000001,584,9.625554109822945e-5,-0.00015437928799971311
10,71.2,584,0.0,-0.0
11,78.32000000000001,584,-2.3815420553062283e-5,2.599733714848354e-7
12,85.44000000000001,584,0.0,-0.0
13,92.56000000000002,584,2.124012655033968e-6,2.2669033694391337e-6
14,99.68,584,0.0,-0.0
15,106.80000000000001,584,5.768346248496953e-8,-4.250337771935225e-7
